Waf: Entering directory `/root/ns-allinone-3.29/ns-3.29/build'
Waf: Leaving directory `/root/ns-allinone-3.29/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.450s)
1	2.00408	0.00407937
1	2.00499	0.00815134
1	2.0059	0.0122159
1	2.00681	0.0162731
1	2.00772	0.020323
1	2.00864	0.0243656
1	2.00955	0.0284008
1	2.01046	0.0324288
1	2.01137	0.0364495
1	2.01228	0.0404629
1	2.0132	0.0444692
1	2.01411	0.0484682
1	2.01502	0.05246
1	2.01593	0.0564447
1	2.01684	0.0604222
1	2.01776	0.0643926
1	2.01867	0.0683559
1	2.01958	0.0723121
1	2.02049	0.0762612
1	2.0214	0.0802033
1	2.02232	0.0841383
1	2.02323	0.0880664
1	2.02414	0.0919874
1	2.02505	0.0959014
1	2.02596	0.0998085
1	2.02688	0.103709
1	2.02779	0.107602
1	2.0287	0.111488
1	2.02961	0.115368
1	2.03052	0.11924
1	2.03144	0.123106
1	2.03235	0.126965
1	2.03326	0.130817
1	2.03417	0.134662
1	2.03508	0.138501
1	2.036	0.142333
1	2.03691	0.146158
1	2.03782	0.149976
1	2.03873	0.153787
1	2.03964	0.157592
1	2.04056	0.161391
1	2.04147	0.165182
1	2.04238	0.168967
1	2.04329	0.172745
1	2.0442	0.176517
1	2.04512	0.180282
1	2.04603	0.184041
1	2.04694	0.187793
1	2.04785	0.191538
1	2.04876	0.195277
1	2.04968	0.19901
1	2.05059	0.202736
1	2.0515	0.206455
1	2.05241	0.210169
1	2.05332	0.213875
1	2.05424	0.217576
1	2.05515	0.221269
1	2.05606	0.224957
1	2.05697	0.228638
1	2.05788	0.232313
1	2.0588	0.235981
1	2.05971	0.239643
1	2.06062	0.243299
1	2.06153	0.246949
1	2.06244	0.250592
1	2.06336	0.254229
1	2.06427	0.25786
1	2.06518	0.261484
1	2.06609	0.265103
1	2.067	0.268715
1	2.06792	0.272321
1	2.06883	0.275921
1	2.06974	0.279515
1	2.07065	0.283102
1	2.07156	0.286684
1	2.07248	0.290259
1	2.07339	0.293828
1	2.0743	0.297392
1	2.07521	0.300949
1	2.07612	0.3045
1	2.07704	0.308045
1	2.07795	0.311585
1	2.07886	0.315118
1	2.07977	0.318645
1	2.08068	0.322166
1	2.0816	0.325682
1	2.08251	0.329191
1	2.08342	0.332695
1	2.08433	0.336192
1	2.08524	0.339684
1	2.08616	0.34317
1	2.08707	0.34665
1	2.08798	0.350124
1	2.08889	0.353592
1	2.0898	0.357055
1	2.09072	0.360512
1	2.09163	0.363963
1	2.09254	0.367408
1	2.09345	0.370847
1	2.09436	0.374281
1	2.09528	0.377709
1	2.09619	0.381132
1	2.0971	0.384548
1	2.09801	0.387959
1	2.09892	0.391365
1	2.09984	0.394764
1	2.10075	0.398158
1	2.10166	0.401547
1	2.10257	0.404929
1	2.10348	0.408307
1	2.1044	0.411678
1	2.10531	0.415044
1	2.10622	0.418405
1	2.10713	0.42176
1	2.10804	0.425109
1	2.10896	0.428453
1	2.10987	0.431792
1	2.11078	0.435125
1	2.11169	0.438452
1	2.1126	0.441774
1	2.11352	0.445091
1	2.11443	0.448402
1	2.11534	0.451708
1	2.11625	0.455008
1	2.11716	0.458303
1	2.11808	0.461593
1	2.11899	0.464877
1	2.1199	0.468156
1	2.12081	0.47143
1	2.12172	0.474698
1	2.12264	0.477961
1	2.12355	0.481218
1	2.12446	0.484471
1	2.12537	0.487718
1	2.12628	0.49096
1	2.1272	0.494196
1	2.12811	0.497427
1	2.12902	0.500654
1	2.12993	0.503874
1	2.13084	0.50709
1	2.13176	0.510301
1	2.13267	0.513506
1	2.13358	0.516706
1	2.13449	0.519901
1	2.1354	0.523091
1	2.13632	0.526276
1	2.13723	0.529456
1	2.13814	0.53263
1	2.13905	0.5358
1	2.13996	0.538964
1	2.14088	0.542124
1	2.14179	0.545278
1	2.1427	0.548427
1	2.14361	0.551572
1	2.14452	0.554711
1	2.14544	0.557845
1	2.14635	0.560974
1	2.14726	0.564099
1	2.14817	0.567218
1	2.14908	0.570332
1	2.15	0.573442
1	2.15091	0.576546
1	2.15182	0.579646
1	2.15273	0.582741
1	2.15364	0.585831
1	2.15456	0.588915
1	2.15547	0.591996
1	2.15638	0.595071
1	2.15729	0.598141
1	2.1582	0.601207
1	2.15912	0.604267
1	2.16003	0.607323
1	2.16094	0.610374
1	2.16185	0.613421
1	2.16276	0.616462
1	2.16368	0.619499
1	2.16459	0.622531
1	2.1655	0.625558
1	2.16641	0.628581
1	2.16732	0.631598
1	2.16824	0.634611
1	2.16915	0.63762
1	2.17006	0.640623
1	2.17097	0.643622
1	2.17188	0.646617
1	2.1728	0.649606
1	2.17371	0.652591
1	2.17462	0.655572
1	2.17553	0.658548
1	2.17644	0.661519
1	2.17736	0.664485
1	2.17827	0.667447
1	2.17918	0.670405
1	2.18009	0.673358
1	2.181	0.676306
1	2.18192	0.67925
1	2.18283	0.682189
1	2.18374	0.685123
1	2.18465	0.688053
1	2.18556	0.690979
1	2.18648	0.6939
1	2.18739	0.696817
1	2.1883	0.699729
1	2.18921	0.702637
1	2.19012	0.70554
1	2.19104	0.708439
1	2.19195	0.711333
1	2.19286	0.714223
1	2.19377	0.717108
1	2.19468	0.719989
1	2.1956	0.722866
1	2.19651	0.725738
1	2.19742	0.728606
1	2.19833	0.73147
1	2.19924	0.734329
1	2.20016	0.737184
1	2.20107	0.740035
1	2.20198	0.742881
1	2.20289	0.745723
1	2.2038	0.74856
1	2.20472	0.751394
1	2.20563	0.754223
1	2.20654	0.757047
1	2.20745	0.759868
1	2.20836	0.762684
1	2.20928	0.765496
1	2.21019	0.768304
1	2.2111	0.771107
1	2.21201	0.773906
1	2.21292	0.776701
1	2.21384	0.779492
1	2.21475	0.782279
1	2.21566	0.785062
1	2.21657	0.78784
1	2.21748	0.790614
1	2.2184	0.793384
1	2.21931	0.79615
1	2.22022	0.798912
1	2.22113	0.801669
1	2.22204	0.804423
1	2.22296	0.807172
1	2.22387	0.809917
1	2.22478	0.812658
1	2.22569	0.815396
1	2.2266	0.818129
1	2.22752	0.820858
1	2.22843	0.823583
1	2.22934	0.826303
1	2.23025	0.82902
1	2.23116	0.831733
1	2.23208	0.834442
1	2.23299	0.837147
1	2.2339	0.839848
1	2.23481	0.842544
1	2.23572	0.845237
1	2.23664	0.847926
1	2.23755	0.850611
1	2.23846	0.853292
1	2.23937	0.855969
1	2.24028	0.858642
1	2.2412	0.861311
1	2.24211	0.863976
1	2.24302	0.866638
1	2.24393	0.869295
1	2.24484	0.871949
1	2.24576	0.874598
1	2.24667	0.877244
1	2.24758	0.879886
1	2.24849	0.882524
1	2.2494	0.885158
1	2.25032	0.887788
1	2.25123	0.890415
1	2.25214	0.893037
1	2.25305	0.895656
1	2.25396	0.898271
1	2.25488	0.900883
1	2.25579	0.90349
1	2.2567	0.906094
1	2.25761	0.908694
1	2.25852	0.91129
1	2.25944	0.913882
1	2.26035	0.916471
1	2.26126	0.919055
1	2.26217	0.921637
1	2.26308	0.924214
1	2.264	0.926788
1	2.26491	0.929358
1	2.26582	0.931924
1	2.26673	0.934486
1	2.26764	0.937045
1	2.26856	0.939601
1	2.26947	0.942152
1	2.27038	0.9447
1	2.27129	0.947244
1	2.2722	0.949785
1	2.27312	0.952322
1	2.27403	0.954855
1	2.27494	0.957385
1	2.27585	0.959911
1	2.27676	0.962433
1	2.27768	0.964952
1	2.27859	0.967467
1	2.2795	0.969979
1	2.28041	0.972487
1	2.28132	0.974991
1	2.28224	0.977492
1	2.28315	0.97999
1	2.28406	0.982484
1	2.28497	0.984974
1	2.28588	0.987461
1	2.2868	0.989944
1	2.28771	0.992424
1	2.28862	0.9949
1	2.28953	0.997373
1	2.29044	0.999842
1	2.29136	1.00231
1	2.29227	1.00477
1	2.29318	1.00723
1	2.29409	1.00968
1	2.295	1.01214
1	2.29592	1.01458
1	2.29683	1.01703
1	2.29774	1.01947
1	2.29865	1.02191
1	2.29956	1.02434
1	2.30048	1.02677
1	2.30139	1.0292
1	2.3023	1.03163
1	2.30321	1.03405
1	2.30412	1.03647
1	2.30504	1.03888
1	2.30595	1.04129
1	2.30686	1.0437
1	2.30777	1.0461
1	2.30868	1.0485
1	2.3096	1.0509
1	2.31051	1.0533
1	2.31142	1.05569
1	2.31233	1.05807
1	2.31324	1.06046
1	2.31416	1.06284
1	2.31507	1.06522
1	2.31598	1.06759
1	2.31689	1.06996
1	2.3178	1.07233
1	2.31872	1.07469
1	2.31963	1.07706
1	2.32054	1.07941
1	2.32145	1.08177
1	2.32236	1.08412
1	2.32328	1.08647
1	2.32419	1.08881
1	2.3251	1.09115
1	2.32601	1.09349
1	2.32692	1.09583
1	2.32784	1.09816
1	2.32875	1.10049
1	2.32966	1.10281
1	2.33057	1.10514
1	2.33148	1.10746
1	2.3324	1.10977
1	2.33331	1.11209
1	2.33422	1.11439
1	2.33513	1.1167
1	2.33604	1.11901
1	2.33696	1.12131
1	2.33787	1.1236
1	2.33878	1.1259
1	2.33969	1.12819
1	2.3406	1.13048
1	2.34152	1.13276
1	2.34243	1.13504
1	2.34334	1.13732
1	2.34425	1.1396
1	2.34516	1.14187
1	2.34608	1.14414
1	2.34699	1.1464
1	2.3479	1.14867
1	2.34881	1.15093
1	2.34972	1.15318
1	2.35064	1.15544
1	2.35155	1.15769
1	2.35246	1.15994
1	2.35337	1.16218
1	2.35428	1.16442
1	2.3552	1.16666
1	2.35611	1.1689
1	2.35702	1.17113
1	2.35793	1.17336
1	2.35884	1.17559
1	2.35976	1.17781
1	2.36067	1.18003
1	2.36158	1.18225
1	2.36249	1.18446
1	2.3634	1.18668
1	2.36432	1.18889
1	2.36523	1.19109
1	2.36614	1.19329
1	2.36705	1.1955
1	2.36796	1.19769
1	2.36888	1.19989
1	2.36979	1.20208
1	2.3707	1.20427
1	2.37161	1.20645
1	2.37252	1.20863
1	2.37344	1.21081
1	2.37435	1.21299
1	2.37526	1.21517
1	2.37617	1.21734
1	2.37708	1.2195
1	2.378	1.22167
1	2.37891	1.22383
1	2.37982	1.22599
1	2.38073	1.22815
1	2.38164	1.2303
1	2.38256	1.23245
1	2.38347	1.2346
1	2.38438	1.23675
1	2.38529	1.23889
1	2.3862	1.24103
1	2.38712	1.24317
1	2.38803	1.2453
1	2.38894	1.24743
1	2.38985	1.24956
1	2.39076	1.25169
1	2.39168	1.25381
1	2.39259	1.25593
1	2.3935	1.25805
1	2.39441	1.26016
1	2.39532	1.26227
1	2.39624	1.26438
1	2.39715	1.26649
1	2.39806	1.26859
1	2.39897	1.27069
1	2.39988	1.27279
1	2.4008	1.27489
1	2.40171	1.27698
1	2.40262	1.27907
1	2.40353	1.28116
1	2.40444	1.28324
1	2.40536	1.28532
1	2.40627	1.2874
1	2.40718	1.28948
1	2.40809	1.29155
1	2.409	1.29362
1	2.40992	1.29569
1	2.41083	1.29776
1	2.41174	1.29982
1	2.41265	1.30188
1	2.41356	1.30394
1	2.41448	1.30599
1	2.41539	1.30805
1	2.4163	1.3101
1	2.41721	1.31214
1	2.41812	1.31419
1	2.41904	1.31623
1	2.41995	1.31827
1	2.42086	1.3203
1	2.42177	1.32234
1	2.42268	1.32437
1	2.4236	1.3264
1	2.42451	1.32843
1	2.42542	1.33045
1	2.42633	1.33247
1	2.42724	1.33449
1	2.42816	1.3365
1	2.42907	1.33852
1	2.42998	1.34053
1	2.43089	1.34254
1	2.4318	1.34454
1	2.43272	1.34654
1	2.43363	1.34855
1	2.43454	1.35054
1	2.43545	1.35254
1	2.43636	1.35453
1	2.43728	1.35652
1	2.43819	1.35851
1	2.4391	1.36049
1	2.44001	1.36248
1	2.44092	1.36446
1	2.44184	1.36644
1	2.44275	1.36841
1	2.44366	1.37038
1	2.44457	1.37235
1	2.44548	1.37432
1	2.4464	1.37629
1	2.44731	1.37825
1	2.44822	1.38021
1	2.44913	1.38217
1	2.45004	1.38412
1	2.45096	1.38608
1	2.45187	1.38803
1	2.45278	1.38998
1	2.45369	1.39192
1	2.4546	1.39386
1	2.45552	1.3958
1	2.45643	1.39774
1	2.45734	1.39968
1	2.45825	1.40161
1	2.45916	1.40354
1	2.46008	1.40547
1	2.46099	1.4074
1	2.4619	1.40932
1	2.46281	1.41124
1	2.46372	1.41316
1	2.46464	1.41508
1	2.46555	1.41699
1	2.46646	1.41891
1	2.46737	1.42082
1	2.46828	1.42272
1	2.4692	1.42463
1	2.47011	1.42653
1	2.47102	1.42843
1	2.47193	1.43033
1	2.47284	1.43222
1	2.47376	1.43412
1	2.47467	1.43601
1	2.47558	1.43789
1	2.47649	1.43978
1	2.4774	1.44166
1	2.47832	1.44355
1	2.47923	1.44542
1	2.48014	1.4473
1	2.48105	1.44918
1	2.48196	1.45105
1	2.48288	1.45292
1	2.48379	1.45478
1	2.4847	1.45665
1	2.48561	1.45851
1	2.48652	1.46037
1	2.48744	1.46223
1	2.48835	1.46409
1	2.48926	1.46594
1	2.49017	1.46779
1	2.49108	1.46964
1	2.492	1.47149
1	2.49291	1.47333
1	2.49382	1.47518
1	2.49473	1.47702
1	2.49564	1.47885
1	2.49656	1.48069
1	2.49747	1.48252
1	2.49838	1.48436
1	2.49929	1.48618
1	2.5002	1.48801
1	2.50112	1.48984
1	2.50203	1.49166
1	2.50294	1.49348
1	2.50385	1.4953
1	2.50476	1.49711
1	2.50568	1.49893
1	2.50659	1.50074
1	2.5075	1.50255
1	2.50841	1.50435
1	2.50932	1.50616
1	2.51024	1.50796
1	2.51115	1.50976
1	2.51206	1.51156
1	2.51297	1.51336
1	2.51388	1.51515
1	2.5148	1.51694
1	2.51571	1.51873
1	2.51662	1.52052
1	2.51753	1.5223
1	2.51844	1.52409
1	2.51936	1.52587
1	2.52027	1.52765
1	2.52118	1.52942
1	2.52209	1.5312
1	2.523	1.53297
1	2.52392	1.53474
1	2.52483	1.53651
1	2.52574	1.53828
1	2.52665	1.54004
1	2.52756	1.5418
1	2.52848	1.54356
1	2.52939	1.54532
1	2.5303	1.54707
1	2.53121	1.54883
1	2.53212	1.55058
1	2.53304	1.55233
1	2.53395	1.55408
1	2.53486	1.55582
1	2.53577	1.55756
1	2.53668	1.55931
1	2.5376	1.56104
1	2.53851	1.56278
1	2.53942	1.56452
1	2.54033	1.56625
1	2.54124	1.56798
1	2.54216	1.56971
1	2.54307	1.57144
1	2.54398	1.57316
1	2.54489	1.57488
1	2.5458	1.5766
1	2.54672	1.57832
1	2.54763	1.58004
1	2.54854	1.58175
1	2.54945	1.58347
1	2.55036	1.58518
1	2.55128	1.58688
1	2.55219	1.58859
1	2.5531	1.5903
1	2.55401	1.592
1	2.55492	1.5937
1	2.55584	1.5954
1	2.55675	1.59709
1	2.55766	1.59879
1	2.55857	1.60048
1	2.55948	1.60217
1	2.5604	1.60386
