1.0049	0.836671
1.00581	1.41057
1.00672	1.82835
1.00836	1.96
1.0111	1.84584
1.01292	1.90229
1.01566	1.83147
1.01839	1.78172
1.02113	1.74486
1.02295	1.78466
1.02569	1.75403
1.02842	1.72929
1.03116	1.7089
1.0339	1.6918
1.03572	1.72008
1.03846	1.70422
1.04119	1.69046
1.04393	1.67842
1.04666	1.66778
1.04849	1.68952
1.05122	1.67924
1.05396	1.67
1.0567	1.66166
1.05943	1.65408
1.06126	1.6717
1.06399	1.66423
1.06673	1.65738
1.06946	1.65106
1.0722	1.64523
1.07402	1.66002
1.07676	1.65421
1.0795	1.64881
1.08223	1.64376
1.08497	1.63903
1.08679	1.65178
1.08953	1.64705
1.09226	1.64261
1.095	1.63842
1.09774	1.63446
1.09956	1.64566
1.1023	1.64168
1.10503	1.63792
1.10777	1.63434
1.1105	1.63094
1.11233	1.64092
1.11506	1.6375
1.1178	1.63424
1.12054	1.63113
1.12327	1.62815
1.1251	1.63715
1.12783	1.63416
1.13057	1.63128
1.1333	1.62853
1.13604	1.62589
1.13786	1.63409
1.1406	1.63142
1.14334	1.62885
1.14607	1.62639
1.14881	1.62401
1.15063	1.63154
1.15337	1.62914
1.1561	1.62682
1.15884	1.62459
1.16158	1.62243
1.1634	1.62939
1.16614	1.62721
1.16887	1.6251
1.17161	1.62306
1.17343	1.6296
1.17617	1.62755
1.1789	1.62555
1.18164	1.62362
1.18438	1.62174
1.1862	1.62785
1.18893	1.62596
1.19167	1.62412
1.19441	1.62233
1.19714	1.62059
1.19897	1.62632
1.2017	1.62457
1.20444	1.62286
1.20717	1.6212
1.20991	1.61958
1.21173	1.62497
1.21447	1.62334
1.21721	1.62175
1.21994	1.6202
1.22268	1.61869
1.2245	1.62378
1.22724	1.62226
1.22997	1.62077
1.23271	1.61931
1.23545	1.61789
1.23727	1.62272
1.24001	1.62129
1.24274	1.61989
1.24548	1.61852
1.24821	1.61718
1.25004	1.62176
1.25277	1.62041
1.25551	1.61909
1.25825	1.6178
1.26098	1.61653
1.26281	1.6209
1.26463	1.62521
1.26645	1.62945
1.26828	1.63364
1.27101	1.63226
1.27284	1.63636
1.27466	1.64041
1.27649	1.6444
1.27922	1.64296
1.28105	1.64687
1.28287	1.65073
1.28469	1.65454
1.28743	1.65304
1.28925	1.65678
1.29108	1.66047
1.29381	1.65895
1.29564	1.66257
1.29746	1.66614
1.29929	1.66968
1.30202	1.66811
1.30385	1.67158
1.30567	1.675
1.30749	1.67839
1.31023	1.67679
1.31205	1.68011
1.31388	1.6834
1.3157	1.68665
1.31844	1.68502
1.32026	1.68821
1.32209	1.69137
1.32391	1.69449
1.32665	1.69284
1.32847	1.69591
1.33029	1.69894
1.33212	1.70194
1.33485	1.70027
1.33668	1.70323
1.3385	1.70615
1.34033	1.70904
1.34306	1.70735
1.34489	1.7102
1.34671	1.71301
1.34853	1.7158
1.35127	1.7141
1.35309	1.71684
1.35492	1.71956
1.35674	1.72225
1.35948	1.72054
1.3613	1.72319
1.36313	1.72581
1.36495	1.72841
1.36769	1.72669
1.36951	1.72925
1.37133	1.73178
1.37316	1.7343
1.37589	1.73257
1.37772	1.73505
1.37954	1.7375
1.3841	1.72754
1.38593	1.72999
1.38775	1.73241
1.39049	1.73076
1.39231	1.73316
1.39413	1.73553
1.39596	1.73788
1.39869	1.73623
1.40052	1.73855
1.40234	1.74084
1.40417	1.74312
1.4069	1.74147
1.40873	1.74372
1.41055	1.74595
1.41237	1.74816
1.41511	1.7465
1.41693	1.74869
1.41876	1.75085
1.42058	1.753
1.42332	1.75134
1.42514	1.75346
1.42697	1.75557
1.42879	1.75765
1.43153	1.756
1.43335	1.75806
1.43517	1.7601
1.437	1.76213
1.43973	1.76048
1.44156	1.76248
1.44338	1.76447
1.44521	1.76644
1.44794	1.7648
1.44977	1.76675
1.45159	1.76868
1.45341	1.7706
1.45615	1.76896
1.45797	1.77086
1.4598	1.77274
1.46162	1.77461
1.46436	1.77297
1.46618	1.77482
1.46801	1.77666
1.46983	1.77848
1.47257	1.77685
1.47439	1.77865
1.47621	1.78044
1.47895	1.77882
1.48077	1.78059
1.4826	1.78235
1.48442	1.78409
1.48716	1.78248
1.48898	1.78421
1.49081	1.78593
1.49263	1.78763
1.49537	1.78602
1.49719	1.78771
1.49901	1.78938
1.50084	1.79104
1.50357	1.78945
1.5054	1.79109
1.50722	1.79273
1.50905	1.79435
1.51178	1.79276
1.51361	1.79437
1.51543	1.79597
1.51725	1.79755
1.51999	1.79597
1.52181	1.79754
1.52364	1.7991
1.52546	1.80065
1.5282	1.79908
1.53002	1.80062
1.53185	1.80214
1.53367	1.80366
1.53641	1.8021
1.53823	1.8036
1.54005	1.80509
1.54188	1.80657
1.54461	1.80502
1.54644	1.80649
1.54826	1.80795
1.55009	1.8094
1.55282	1.80786
1.55465	1.8093
1.55647	1.81073
1.55829	1.81215
1.56103	1.81061
1.56285	1.81202
1.56468	1.81342
1.5665	1.81481
1.56924	1.81329
1.57106	1.81467
1.57289	1.81604
1.57562	1.81452
1.57745	1.81588
1.57927	1.81724
1.58109	1.81858
1.58383	1.81708
1.58565	1.81841
1.58748	1.81974
1.5893	1.82105
1.59204	1.81956
1.59386	1.82087
1.59569	1.82217
1.59751	1.82346
1.60025	1.82197
1.60207	1.82325
1.60389	1.82453
1.60572	1.8258
1.60845	1.82432
1.61028	1.82558
1.6121	1.82683
1.61393	1.82808
1.61666	1.82661
1.61849	1.82784
1.62031	1.82907
1.62213	1.83029
1.62487	1.82883
1.62669	1.83005
1.62852	1.83125
1.63034	1.83245
1.63308	1.831
1.6349	1.83219
1.63673	1.83338
1.63855	1.83455
1.64129	1.83312
1.64311	1.83429
1.64493	1.83545
1.64676	1.83661
1.64949	1.83517
1.65132	1.83632
1.65314	1.83747
1.65497	1.8386
1.6577	1.83718
1.65953	1.83831
1.66135	1.83944
1.66591	1.83299
1.66773	1.83412
1.66956	1.83524
1.67229	1.83386
1.67412	1.83498
1.67594	1.83609
1.67777	1.83719
1.6805	1.83582
1.68233	1.83692
1.68415	1.83801
1.68597	1.83909
1.68871	1.83773
1.69053	1.83881
1.69236	1.83988
1.69418	1.84095
1.69692	1.8396
1.69874	1.84066
1.70057	1.84171
1.70239	1.84276
1.70513	1.84142
1.70695	1.84246
1.70877	1.8435
1.7106	1.84453
1.71333	1.8432
1.71516	1.84422
1.71698	1.84524
1.71881	1.84626
1.72154	1.84494
1.72337	1.84595
1.72519	1.84695
1.72701	1.84795
1.72975	1.84664
1.73157	1.84763
1.7334	1.84862
1.73522	1.84961
1.73796	1.8483
1.73978	1.84928
1.74161	1.85025
1.74343	1.85122
1.74617	1.84993
1.74799	1.85089
1.74981	1.85185
1.75164	1.85281
1.75437	1.85152
1.7562	1.85247
1.75802	1.85341
1.76076	1.85213
1.76258	1.85307
1.76441	1.85401
1.76623	1.85494
1.76897	1.85367
1.77079	1.8546
1.77261	1.85552
1.77444	1.85644
1.77717	1.85517
1.779	1.85609
1.78082	1.857
1.78265	1.8579
1.78538	1.85664
1.78721	1.85755
1.78903	1.85844
1.79085	1.85934
1.79359	1.85809
1.79541	1.85898
1.79724	1.85986
1.79906	1.86074
1.8018	1.8595
1.80362	1.86038
1.80545	1.86125
1.80727	1.86212
1.81001	1.86088
1.81183	1.86175
1.81365	1.86261
1.81548	1.86347
1.81821	1.86224
1.82004	1.86309
1.82186	1.86394
1.82369	1.86479
1.82642	1.86357
1.82825	1.86441
1.83007	1.86525
1.83189	1.86608
1.83463	1.86487
1.83645	1.8657
1.83828	1.86653
1.8401	1.86735
1.84284	1.86615
1.84466	1.86697
1.84649	1.86779
1.85105	1.86259
1.85287	1.86341
1.85469	1.86423
1.85743	1.86306
1.85925	1.86387
1.86108	1.86468
1.8629	1.86548
1.86564	1.86432
1.86746	1.86512
1.86929	1.86592
1.87111	1.86671
1.87385	1.86555
1.87567	1.86635
1.87749	1.86713
1.87932	1.86792
1.88205	1.86677
1.88388	1.86755
1.8857	1.86833
1.88753	1.86911
1.89026	1.86796
1.89209	1.86873
1.89391	1.8695
1.89573	1.87027
1.89847	1.86913
1.90029	1.8699
1.90212	1.87066
1.90394	1.87141
1.90668	1.87028
1.9085	1.87104
1.91033	1.87179
1.91215	1.87253
1.91489	1.87141
1.91671	1.87216
1.91853	1.8729
1.92036	1.87364
1.92309	1.87252
1.92492	1.87326
1.92674	1.87399
1.92857	1.87472
1.9313	1.87361
1.93313	1.87434
1.93495	1.87506
1.93677	1.87578
1.93951	1.87468
1.94133	1.8754
1.94316	1.87611
1.94772	1.87141
1.94954	1.87213
1.95137	1.87284
1.9541	1.87177
1.95593	1.87248
1.95775	1.87319
1.95957	1.8739
1.96231	1.87283
1.96413	1.87353
1.96596	1.87423
1.96778	1.87493
1.97052	1.87387
1.97234	1.87457
1.97417	1.87526
1.97599	1.87595
1.97873	1.87489
1.98055	1.87558
1.98237	1.87627
1.9842	1.87696
1.98693	1.8759
1.98876	1.87658
1.99058	1.87726
1.99241	1.87794
1.99514	1.87689
1.99697	1.87757
1.99879	1.87824
2.00061	1.87891
2.00335	1.87787
2.00517	1.87854
2.007	1.8792
2.00882	1.87986
2.01156	1.87883
2.01338	1.87949
2.01521	1.88015
2.01703	1.8808
2.01977	1.87977
2.02159	1.88043
2.02341	1.88108
2.02524	1.88172
2.02797	1.8807
2.0298	1.88135
2.03162	1.88199
2.03345	1.88263
2.03618	1.88162
2.03801	1.88225
2.03983	1.88289
2.04257	1.88188
2.04439	1.88252
2.04621	1.88315
2.04804	1.88378
2.05077	1.88277
2.0526	1.8834
2.05442	1.88403
2.05625	1.88465
2.05898	1.88365
2.06081	1.88427
2.06263	1.88489
2.06445	1.88551
2.06719	1.88452
2.06901	1.88513
2.07084	1.88575
2.07266	1.88636
2.0754	1.88537
2.07722	1.88598
2.07905	1.88658
2.08087	1.88719
2.08361	1.88621
2.08543	1.88681
2.08725	1.88741
2.08908	1.88801
2.09181	1.88703
2.09364	1.88763
2.09546	1.88823
2.09729	1.88882
2.10002	1.88785
2.10185	1.88844
2.10367	1.88903
2.10549	1.88962
2.10823	1.88865
2.11005	1.88923
2.11188	1.88982
2.1137	1.8904
2.11644	1.88944
2.11826	1.89002
2.12009	1.8906
2.12191	1.89117
2.12465	1.89022
2.12647	1.89079
2.12829	1.89137
2.13285	1.88737
2.13468	1.88794
2.1365	1.88852
2.13924	1.88758
2.14106	1.88815
2.14289	1.88872
2.14471	1.88929
2.14745	1.88835
2.14927	1.88892
2.15109	1.88949
2.15292	1.89005
2.15565	1.88912
2.15748	1.88968
2.1593	1.89024
2.16113	1.8908
2.16386	1.88987
2.16569	1.89043
2.16751	1.89099
2.16933	1.89154
2.17207	1.89062
2.17389	1.89117
2.17572	1.89172
2.17754	1.89227
2.18028	1.89135
2.1821	1.8919
2.18393	1.89244
2.18575	1.89299
2.18849	1.89207
2.19031	1.89262
2.19213	1.89316
2.19396	1.89369
2.19669	1.89279
2.19852	1.89333
2.20034	1.89386
2.20217	1.89439
2.2049	1.89349
2.20673	1.89402
2.20855	1.89455
2.21037	1.89508
2.21311	1.89419
2.21493	1.89471
2.21676	1.89524
2.21858	1.89576
2.22132	1.89487
2.22314	1.89539
2.22497	1.89592
2.2277	1.89503
2.22953	1.89555
2.23135	1.89607
2.23317	1.89658
2.23591	1.8957
2.23773	1.89621
2.23956	1.89673
2.24138	1.89724
2.24412	1.89636
2.24594	1.89687
2.24777	1.89738
2.24959	1.89789
2.25233	1.89701
2.25415	1.89752
2.25597	1.89803
2.2578	1.89853
2.26053	1.89766
2.26236	1.89816
2.26418	1.89866
2.26601	1.89916
2.26874	1.8983
2.27057	1.89879
2.27239	1.89929
2.27421	1.89979
2.27695	1.89893
2.27877	1.89942
2.2806	1.89991
2.28242	1.9004
2.28516	1.89955
2.28698	1.90004
2.28881	1.90053
2.29063	1.90101
2.29337	1.90016
2.29519	1.90065
2.29701	1.90113
2.29884	1.90161
2.30157	1.90076
2.3034	1.90125
2.30522	1.90173
2.30705	1.90221
2.30978	1.90136
2.31161	1.90184
2.31343	1.90232
2.31799	1.89884
2.31981	1.89932
2.32164	1.8998
2.32437	1.89897
2.3262	1.89945
2.32802	1.89992
2.32985	1.90039
2.33258	1.89957
2.33441	1.90004
2.33623	1.90051
2.33805	1.90098
2.34079	1.90016
2.34261	1.90063
2.34444	1.9011
2.34626	1.90156
2.349	1.90074
2.35082	1.90121
